drugbank_id,name,smiles
DB13840,Hydroxyethylpromethazine,CC(CN1C2=CC=CC=C2SC2=C1C=CC=C2)[N+](C)(C)CCO
DB13841,Clopenthixol,[H]C(CCN1CCN(CCO)CC1)=C1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2
DB13842,Etofylline nicotinate,CN1C2=C(N(CCOC(=O)C3=CC=CN=C3)C=N2)C(=O)N(C)C1=O
DB13843,Cloprednol,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@]([H])(O)[C@@]1([H])[C@@]2([H])C=C(Cl)C2=CC(=O)C=C[C@]12C
DB13844,Pipenzolate,CC[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB13845,Etafenone,CCN(CC)CCOC1=CC=CC=C1C(=O)CCC1=CC=CC=C1
DB13846,Pyrrobutamine,ClC1=CC=C(CC(=CCN2CCCC2)C2=CC=CC=C2)C=C1
DB13847,Rhenium Re-186 sulfide,[S--].[S--].[S--].[S--].[S--].[S--].[S--].[186Re].[186Re]
DB13848,Fluorodopa (18F),N[C@@H](CC1=CC(O)=C(O)C=C1[18F])C(O)=O
DB13849,Clofibride,CN(C)C(=O)CCCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
DB13850,Timepidium,COC1CC(C[N+](C)(C)C1)=C(C1=CC=CS1)C1=CC=CS1
DB13851,Artemotil,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OCC)[C@@H]2C)O4
DB13852,Mefenorex,CC(CC1=CC=CC=C1)NCCCCl
DB13853,Anethole trithione,COC1=CC=C(C=C1)C1=CC(=S)SS1
DB13854,Gamolenic acid,CCCCC\C=C/C\C=C/C\C=C/CCCCC(O)=O
DB13855,Nifuroxazide,OC1=CC=C(C=C1)C(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O
DB13856,Fluclorolone,C[C@]12C[C@H](Cl)[C@@]3(Cl)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
DB13857,Demegestone,[H][C@@]12CC[C@](C)(C(C)=O)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H]
DB13858,Dimazole,CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C
DB13860,Imidazole salicylate,N1C=CN=C1.OC(=O)C1=CC=CC=C1O
DB13861,Iopentol,COCC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
DB13862,Magnesium phosphate,[Mg++].[Mg++].[Mg++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O
DB13863,Fosfructose,[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)C(=O)COP(O)(O)=O
DB13865,Dehydroemetine,[H][C@@]12CC(C[C@H]3NCCC4=C3C=C(OC)C(OC)=C4)=C(CC)CN1CCC1=C2C=C(OC)C(OC)=C1
DB13866,Etynodiol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](O)C=C3CC[C@@]21[H]
DB13867,Fluticasone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF
DB13868,Adefovir,NC1=C2N=CN(CCOCP(O)(O)=O)C2=NC=N1
DB13869,2-Methoxy-6-{(E)-[(4-methylphenyl)imino]methyl}phenol,COC1=C(O)C(\C=N\C2=CC=C(C)C=C2)=CC=C1
DB13871,Albendazole oxide,CCCS(=O)C1=CC2=C(C=C1)N=C(N2)N=C(O)OC
DB13872,Lormetazepam,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl
DB13873,Fenofibric acid,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O
DB13874,Enasidenib,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F
DB13875,Harmaline,COC1=CC2=C(C=C1)C1=C(N2)C(C)=NCC1
DB13876,Brofaromine,COC1=CC2=C(OC(=C2)C2CCNCC2)C(Br)=C1
DB13877,Iniparib,NC(=O)C1=CC(=C(I)C=C1)[N+]([O-])=O
DB13878,Pibrentasvir,CO[C@H](C)[C@H](NC(=O)OC)C(=O)N1CCC[C@H]1C1=NC2=C(N1)C=C(F)C(=C2)[C@H]1CC[C@@H](N1C1=CC(F)=C(N2CCC(CC2)C2=CC=C(F)C=C2)C(F)=C1)C1=CC2=C(NC(=N2)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)C=C1F
DB13879,Glecaprevir,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC\C=C\C(F)(F)C2=NC3=C(C=CC=C3)N=C2O[C@@H]2C[C@H](N(C2)C1=O)C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1
DB13882,Methyl nicotinate,COC(=O)C1=CN=CC=C1
DB13908,Amylmetacresol,CCCCCC1=CC=C(C)C=C1O
DB13909,Bismuth subgallate,O[Bi]1OC2=CC(=CC(O)=C2O1)C(O)=O
DB13910,Valproate bismuth,[Bi+3].CCCC(CCC)C([O-])=O.CCCC(CCC)C([O-])=O.CCCC(CCC)C([O-])=O
DB13911,Phloxine B,[Na+].[Na+].[O-]C(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C1C=C(Br)C([O-])=C2Br
DB13912,Coumermycin A1,CO[C@H]1[C@H](OC(=O)C2=CC=C(C)N2)[C@H](O)[C@@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=C(C)C(=CN2)C(=O)NC2=C(O)C4=C(OC2=O)C(C)=C(O[C@H]2OC(C)(C)[C@@H](OC)[C@H](OC(=O)C5=CC=C(C)N5)[C@@H]2O)C=C4)C(=O)O3)OC1(C)C
DB13914,Volixibat,[H][C@@]1([C@@H](O)[C@](CC)(CCCC)CS(=O)(=O)C2=CC=C(C=C12)N(C)C)C1=CC=CC(NC(=O)N[C@@H]2O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](OCC3=CC=CC=C3)[C@H]2O)=C1
DB13916,Toyocamycin,NC1=C2C(=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1)C#N
DB13917,Deoxyepinephrine,CNCCC1=CC(O)=C(O)C=C1
DB13918,Diclofop-methyl,COC(=O)C(C)OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1
DB13919,Candesartan,CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1
DB13920,Valopicitabine,[H][C@](N)(C(C)C)C(=O)O[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=CC(=N)N=C2O)[C@]1(C)O
DB13921,2'-C-methylcytidine,[H][C@]1(CO)O[C@@]([H])(N2C=CC(=N)N=C2O)[C@](C)(O)[C@]1([H])O
DB13925,Dotatate gallium Ga-68,[Ga+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O
DB13927,anle138b,BrC1=CC=CC(=C1)C1=NNC(=C1)C1=CC2=C(OCO2)C=C1
DB13928,Semaglutide,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(O)=O)C(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O
DB13929,Relcovaptan,COC1=CC=C(C=C1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(C2=CC(Cl)=CC=C12)C1=CC=CC=C1Cl
DB13930,Ulixertinib,[H]N([C@H](CO)C1=CC(Cl)=CC=C1)C(=O)C1=CC(=CN1[H])C1=CC(=NC=C1Cl)N([H])C(C)C
DB13931,Netarsudil,CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1
DB13934,Ligandrol,O[C@H]([C@H]1CCCN1C1=CC=C(C#N)C(=C1)C(F)(F)F)C(F)(F)F
DB13935,AC-262536,[H][C@]12CC[C@]([H])(C[C@H](O)C1)N2C1=CC=C(C#N)C2=CC=CC=C12
DB13936,JNJ-28330835,C[C@]1(CC(=NN1)C(F)(F)F)C(O)=NC1=CC(=C(C=C1)C#N)C(F)(F)F
DB13937,LGD-3303,CCC1=C(C)C2=C(C=CC3=C2C(Cl)=CC(O)=N3)N1CC(F)(F)F
DB13938,S-40503,[H][C@]1(C[C@]([H])(N(C)C)C2=C(N1)C=CC(=C2)N(=O)=O)C(C)(C)CO
DB13939,RAD-140,[H][C@@](C)(O)[C@@]([H])(NC1=C(C)C(Cl)=C(C=C1)C#N)C1=NN=C(O1)C1=CC=C(C=C1)C#N
DB13940,"2,5-Dimethoxy-4-ethylthioamphetamine",CCSC1=CC(OC)=C(CC(C)N)C=C1OC
DB13941,Piperaquine,ClC1=CC2=C(C=C1)C(=CC=N2)N1CCN(CCCN2CCN(CC2)C2=CC=NC3=C2C=CC(Cl)=C3)CC1
DB13943,Testosterone cypionate,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
DB13944,Testosterone enanthate,[H][C@@]12CC[C@H](OC(=O)CCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB13946,Testosterone undecanoate,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DB13947,Testosterone enantate benzilic acid hydrazone,[H]N(N=C1CC[C@@]2(C)C(CC[C@@]3([H])[C@]4([H])CC[C@H](OC(=O)CCCCCC)[C@@]4(C)CC[C@]23[H])=C1)C(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB13948,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",COC1=CC(C#N)=C(OC)C=C1CCNCC1=C(O)C=CC=C1
DB13949,Ferric cation,[Fe+3]
DB13950,WIN 55212-2,CC1=C(C(=O)C2=CC=CC3=CC=CC=C23)C2=C3N1[C@H](CN1CCOCC1)COC3=CC=C2
DB13951,Stanolone acetate,[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C
DB13952,Estradiol acetate,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(C)=O)C=C3CC[C@@]21[H]
DB13953,Estradiol benzoate,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=CC(OC(=O)C5=CC=CC=C5)=CC=C4[C@@]3([H])CC[C@]12C
DB13954,Estradiol cypionate,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]12C)OC(=O)CCC1CCCC1
DB13955,Estradiol dienanthate,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CCCCCC)=CC=C4[C@H]3CC[C@]12C
DB13956,Estradiol valerate,[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DB13957,J147,COC1=CC(\C=N\N(C(=O)C(F)(F)F)C2=C(C)C=C(C)C=C2)=CC=C1
DB13958,Trestolone acetate,[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C[C@@H](C)[C@@]21[H]
DB13960,Bronopol,OCC(Br)(CO)[N+]([O-])=O
DB13962,Calcium saccharate,[Ca++].[H][C@](O)(C([O-])=O)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)C([O-])=O
DB13963,"1,2-dichlorobenzene",ClC1=C(Cl)C=CC=C1
DB13966,Isopropyl myristate,CCCCCCCCCCCCCC(=O)OC(C)C
DB13967,Patent Blue,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=C(C=C(C(O)=C1)S(O)(=O)=O)S(O)(=O)=O
DB13969,Quaternium-24,[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCC
DB13970,Dioctyldimonium,CCCCCCCC[N+](C)(C)CCCCCCCC
DB13971,Vanadium,[V]
DB13972,Racemethionine,CSCCC(N)C(O)=O
DB13977,Potassium carbonate,[K+].[K+].[O-]C([O-])=O
DB13978,Selisistat,NC(=O)C1CCCC2=C1NC1=C2C=C(Cl)C=C1
DB13981,Nomegestrol acetate,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C(C)=C[C@@]21[H]
DB13982,Lutetium Lu-177,[177Lu]
DB13983,"5,7,2′-trihydroxy-6,8-dimethoxyflavone",COC1=C(O)C(OC)=C2OC(=CC(=O)C2=C1O)C1=CC=CC=C1O
DB13984,Cyclopropane,C1CC1
DB13985,Lutetium Lu 177 dotatate,[177Lu+3].[H][C@](C)(O)[C@]([H])(N=C(O)[C@]1([H])CSSC[C@]([H])(N=C(O)[C@@]([H])(CC2=CC=CC=C2)N=C([O-])CN2CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC([O-])=O)CC2)C(O)=N[C@@]([H])(CC2=CC=C([O-])C=C2)C(O)=N[C@]([H])(CC2=CNC3=CC=CC=C23)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@]([H])(C(O)=N1)[C@@]([H])(C)O)C(O)=O
DB13987,Strontium chloride,[Cl-].[Cl-].[Sr++]
DB13988,SB-269970,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)C2=CC=CC(O)=C2)CC1
DB13989,Epitizide,NS(=O)(=O)C1=CC2=C(NC(CSCC(F)(F)F)NS2(=O)=O)C=C1Cl
DB13990,Dipropyl-4-hydroxytryptamine,CCCN(CCC)CCC1=CNC2=C1C(O)=CC=C2
DB13991,Pipequaline,C(CC1=C2C=CC=CC2=NC(=C1)C1=CC=CC=C1)C1CCNCC1
DB13992,Azintamide,CCN(CC)C(=O)CSC1=CC=C(Cl)N=N1
DB13993,MRK-409,CN1N=CN=C1COC1=NN2C(C=C1C1CCC1)=NN=C2C1=C(F)C=CC=C1F
DB13994,AZD-7325,CCCNC(=O)C1=C(N)C2=CC=CC(=C2N=N1)C1=C(F)C=CC=C1OC
DB13995,Ferric pyrophosphate citrate,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
DB13996,Magnesium acetate,[Mg++].CC([O-])=O.CC([O-])=O
DB13997,Baloxavir marboxil,[H][C@@]12COCCN1C(=O)C1=C(OCOC(=O)OC)C(=O)C=CN1N2[C@H]1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12
DB14000,Tetraglyme,COCCOCCOCCOCCOC
DB14001,alpha-Tocopherol succinate,[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)CCC[C@]1(C)CCC2=C(C)C(OC(=O)CCC(O)=O)=C(C)C(C)=C2O1
DB14002,D-alpha-Tocopherol acetate,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(OC(C)=O)=C(C)C(C)=C2O1
DB14006,Choline salicylate,C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O
DB14007,Pentetic acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O
DB14008,Hispidulin,COC1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O
DB14010,"5-methoxy-N,N-dimethyltryptamine",COC1=CC=C2NC=C(CCN(C)C)C2=C1
DB14011,Nabiximols,[H][C@]1(CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1O)C(C)=C.[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1OC2(C)C
DB14013,SR-9009,CCOC(=O)N1CCC(CN(CC2=CC=C(S2)[N+]([O-])=O)CC2=CC=C(Cl)C=C2)C1
DB14014,SR-9011,CCCCCNC(=O)N1CCC(CN(CC2=CC=C(S2)[N+]([O-])=O)CC2=CC=C(Cl)C=C2)C1
DB14015,Sodium bisulfite,[Na+].OS([O-])=O
DB14017,H3B-8800,C[C@H](\C=C\C=C(/C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(=O)N2CCN(C)CC2)\C=C\[C@@H]1C)C1=CC=CC=N1
DB14018,Bromotheophylline,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O
DB14019,Fosnetupitant,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CC[N+](C)(COP(O)([O-])=O)CC1
DB14020,Benzoin,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1
DB14025,Clinafloxacin,NC1CCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O
DB14026,Thiosalicylic acid,OC(=O)C1=C(S)C=CC=C1
DB14027,Taspoglutide,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NC(C)(C)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O
DB14028,Nordazepam,ClC1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1
DB14029,Furafylline,FC1=C(C=C(C=N1)C1CC2CCC1N2)C1=CC=C(C=C1)C#N
DB14030,PZM21,C[C@@H](CC1=CSC=C1)NC(=O)NC[C@H](CC1=CC=C(O)C=C1)N(C)C
DB14031,Tretamine,C1CN1C1=NC(=NC(=N1)N1CC1)N1CC1
DB14033,Acetyl sulfisoxazole,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1
DB14034,Darglitazone,CC1=C(CCC(=O)C2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C(O1)C1=CC=CC=C1
DB14035,Englitazone,O=C1NC(=O)C(CC2=CC=C3O[C@@H](CC4=CC=CC=C4)CCC3=C2)S1
DB14037,Madecassic acid,[H][C@]12CC=C3[C@]4([H])[C@@H](C)[C@H](C)CC[C@@]4(CC[C@@]3(C)[C@]1(C)C[C@@H](O)[C@@]1([H])[C@](C)(CO)[C@@H](O)[C@H](O)C[C@]21C)C(O)=O
DB14038,beta-Sitosterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C
DB14043,Palmidrol,CCCCCCCCCCCCCCCC(=O)NCCO
DB14044,Hopantenic acid,CC(C)(CO)[C@@H](O)C(=O)NCCCC(O)=O
DB14045,Cholesteryl chloride,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](Cl)CC[C@]4(C)[C@H]3CC[C@]12C
DB14048,Sodium zirconium cyclosilicate,O.O.[Na+].[Na+].O[Si](O)(O)O.O[Si](O)(O)O.O[Si](O)(O)O.O[Zr](O)(O)(O)([O-])[O-]
DB14049,Nitrate,[O-]N(=O)=O
DB14050,Cannabidivarin,[H][C@]1(CCC(C)=C[C@H]1C1=C(O)C=C(CCC)C=C1O)C(C)=C
DB14051,Malacidin A,CC(C)CC\C=C/C=C/C(=O)N[C@@H](C(C)C(O)=O)C(=O)N[C@H]1C(C)NC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](NC1=O)C(C)C)C(O)C(O)=O)C(C)C(O)=O)C(C)C
DB14052,Malacidin B,CCC(C)CC\C=C/C=C/C(=O)N[C@@H](C(C)C(O)=O)C(=O)N[C@H]1C(C)NC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](NC1=O)C(C)C)C(O)C(O)=O)C(C)C(O)=O)C(C)C
DB14054,Asiatic acid,[H][C@@]12CC[C@]3(C)[C@]([H])(CC=C4[C@]5([H])[C@@H](C)[C@H](C)CC[C@@]5(CC[C@@]34C)C(O)=O)[C@@]1(C)C[C@@H](O)[C@H](O)[C@@]2(C)CO
DB14055,(S)-Warfarin,CC(=O)C[C@@H](C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O
DB14056,Nigericin,[H][C@@]1(C[C@H](C)[C@@]([H])(O1)[C@]1(C)CC[C@@]([H])(O1)[C@]1(C)C[C@@H](C)[C@]2(O1)O[C@]([H])(C[C@@]1([H])CC[C@H](C)[C@@]([H])(O1)[C@@H](C)C(O)=O)C[C@@H](OC)[C@H]2C)[C@@]1([H])O[C@@](O)(CO)[C@H](C)C[C@@H]1C
DB14057,Valinomycin,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C
DB14058,Basifungin,CC[C@@H](C)[C@@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](CC2=CC=CC=C2)NC(=O)C(NC1=O)C(C)C)[C@H](C)C(C)C
DB14059,SC-236,NS(=O)(=O)C1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(Cl)C=C1)C(F)(F)F
DB14060,NS-398,CS(=O)(=O)NC1=CC=C(C=C1OC1CCCCC1)[N+]([O-])=O
DB14061,Hycanthone,CCN(CC)CCNC1=C2C(=O)C3=CC=CC=C3SC2=C(CO)C=C1
DB14062,Concanamycin A,[H][C@@]1(OC(=O)\C(OC)=C\C(\C)=C\[C@@H](C)[C@@H](O)[C@@H](CC)[C@@H](O)[C@H](C)C\C(C)=C\C=C\[C@@H]1OC)[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O[C@H]2C[C@@H](O)[C@H](OC(N)=O)[C@@H](C)O2)[C@H](C)[C@H](O1)\C=C\C
DB14063,Dexverapamil,COC1=CC=C(CCN(C)CCC[C@@](C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1OC
DB14064,Emopamil,CC(C)C(CCCN(C)CCC1=CC=CC=C1)(C#N)C1=CC=CC=C1
DB14065,Lomerizine,COC1=CC=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(OC)=C1OC
DB14066,Tetrandrine,COC1=CC=C2C[C@@H]3N(C)CCC4=C3C(OC3=CC5=C(CCN(C)[C@H]5CC5=CC=C(OC1=C2)C=C5)C=C3OC)=C(OC)C(OC)=C4
DB14067,Dofequidar,OC(COC1=CC=CC2=C1C=CC=N2)CN1CCN(CC1)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
DB14068,Dexniguldipine,[H]N1C(C)=C([C@@H](C2=CC(=CC=C2)[N+]([O-])=O)C(C(=O)OCCCN2CCC(CC2)(C2=CC=CC=C2)C2=CC=CC=C2)=C1C)C(=O)OC
DB14069,ONT-093,[H]\C(COCC)=C(\[H])C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(NC(C)C)C=C1)C1=CC=C(NC(C)C)C=C1
DB14070,HM-30181,[H]N(C(=O)C1=CC(=O)C2=CC=CC=C2O1)C1=CC(OC)=C(OC)C=C1C1=NN(N=N1)C1=CC=C(CCN2CCC3=CC(OC)=C(OC)C=C3C2)C=C1
DB14071,Desmethylsertraline,[H][C@]1(N)CC[C@@]([H])(C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12
DB14072,Reversin 121,CC(C)(C)OC(=O)N[C@@H](CC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CCCCNC(=O)OCC1=CC=CC=C1)C(=O)OC(C)(C)C
DB14073,Gondoic acid,CCCCCCCC\C=C/CCCCCCCCCC(O)=O
DB14074,Icaridin,CCC(C)OC(=O)N1CCCCC1CCO
DB14075,Imidurea,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O
DB14077,Magnesium stearate,[Mg++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O
